post_id,influencer_id,post_datetime,content_type,post_format,follower_count,authority_log,verified,total_posts,highly_active_influencer,mean_days_between_posts,frequency_of_posts_per_month,log_of_frequency_of_posts_per_month,influencer_score,Rank,account_age_years,early_window_mins,early_likes,early_comments,early_shares,early_total_engagement,early_engagement_velocity,early_comment_share_ratio,persuasive_power_index,reach,impressions,impressions_per_reach,exposure_persistence_hours,reach_growth_rate,algorithmic_amplification_index,very_high_reach,post_early_likes,post_early_comments,post_early_shares,post_early_total_engagement,link_clicks,saves,profile_visits,click_through_rate,save_rate,engagement_success_index,low_effort_engagement,high_effort_engagement,high_enough_reach,spike_indicator,likes_spike_indicator,post_success_score,Early_and_total_likes,reach_to_follower_ratio,total_likes,sustained_engagement
983.0,317.0,2025-06-16 00:00:00,informational,carousel,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,62.0,9.0,6.0,77.0,1.283333333,1.428571429,-0.048692742,6956.0,9588.0,1.378,5.8,0.266,-0.523085687,0.0,76.0,17.0,3.0,96.0,1.0,7.0,0.0,0.000144,0.001006,0.853790859,76.0,8.0,0.0,0.80208,0.8157895,0.010925819,False,0.1183,138.0,0
6476.0,317.0,2025-04-28 00:00:00,experiential,image,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,94.0,0.0,10.0,104.0,1.733333333,0.090909091,-0.025689808,8729.0,10558.0,1.21,4.91,0.134,-0.647164497,0.0,94.0,3.0,1.0,98.0,3.0,0.0,0.0,0.000344,0.0,0.011763486,94.0,3.0,0.0,1.06122,1.0,0.010768702,True,0.1484,188.0,0
8107.0,317.0,2025-11-26 00:00:00,promotional,carousel,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,15.0,5.0,3.0,23.0,0.383333333,1.5,-0.71068195,6453.0,12010.0,1.861,5.49,0.199,-0.453498163,0.0,66.0,11.0,2.0,79.0,3.0,7.0,1.0,0.000465,0.001085,1.473451478,66.0,11.0,0.0,0.29114,0.2272727,0.010227801,False,0.1097,81.0,1
1910.0,317.0,2024-01-19 00:00:00,informational,image,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,72.0,5.0,2.0,79.0,1.316666667,2.0,-0.321960907,8033.0,12554.0,1.563,5.99,0.196,-0.283523591,0.0,72.0,0.0,0.0,72.0,1.0,5.0,0.0,0.000124,0.000622,0.680597166,72.0,6.0,0.0,1.09722,1.0,0.008963028,True,0.1366,144.0,0
7820.0,317.0,2024-08-27 00:00:00,informational,carousel,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,30.0,20.0,0.0,50.0,0.833333333,21.0,-0.07124239,9589.0,10659.0,1.112,6.74,0.273,-0.202731278,0.0,69.0,1.0,2.0,72.0,0.0,3.0,2.0,0.0,0.000313,0.359155033,69.0,5.0,0.0,0.69444,0.4347826,0.007195745,False,0.1631,99.0,0
6497.0,317.0,2024-04-05 00:00:00,informational,video,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,89.0,29.0,14.0,132.0,2.2,2.0,1.379267253,25079.0,48337.0,1.927,5.01,0.277,0.520687237,0.0,130.0,0.0,1.0,131.0,1.0,0.0,1.0,4e-05,0.0,-0.188300109,130.0,2.0,0.0,1.00763,0.6846154,0.00518362,False,0.4265,219.0,0
7997.0,317.0,2024-08-19 00:00:00,promotional,image,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,41.0,5.0,3.0,49.0,0.816666667,1.5,-0.513517424,16986.0,31207.0,1.837,5.57,0.1,0.31978185,0.0,77.0,6.0,0.0,83.0,0.0,4.0,2.0,0.0,0.000235,0.493494498,77.0,6.0,0.0,0.59036,0.5324675,0.004533145,False,0.2889,118.0,1
2464.0,317.0,2024-10-30 00:00:00,experiential,video,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,53.0,31.0,1.0,85.0,1.416666667,16.0,0.627956607,31193.0,42960.0,1.377,6.35,0.24,0.781448005,0.0,128.0,0.0,8.0,136.0,1.0,0.0,4.0,3.2e-05,0.0,0.089038438,128.0,5.0,0.0,0.625,0.4140625,0.004103485,False,0.5305,181.0,1
9224.0,317.0,2025-05-05 00:00:00,experiential,video,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,53.0,11.0,14.0,78.0,1.3,0.8,0.318753917,27531.0,66655.0,2.421,4.8,0.124,0.701866242,0.0,74.0,2.0,0.0,76.0,1.0,0.0,6.0,3.6e-05,0.0,0.190880264,74.0,7.0,0.0,1.02632,0.7162162,0.002687879,False,0.4682,127.0,0
5245.0,317.0,2024-09-18 00:00:00,informational,video,58803.0,10.98194815,0.0,18.0,0.0,38.0,0.75,-0.29,10.69,142.0,5.92,60.0,135.0,41.0,3.0,179.0,2.983333333,10.5,1.77434077,97929.0,207648.0,2.12,6.73,0.249,2.056722949,1.0,138.0,0.0,1.0,139.0,1.0,4.0,0.0,1e-05,4.1e-05,0.570833831,138.0,5.0,0.0,1.28777,0.9782609,0.001409184,False,1.6654,273.0,0
621.0,679.0,2024-05-26 00:00:00,informational,carousel,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,7.0,6.0,8.0,21.0,0.35,0.777777778,-0.509975735,7107.0,10431.0,1.468,6.67,0.165,-0.27620441,0.0,221.0,3.0,1.0,225.0,7.0,3.0,5.0,0.000985,0.000422,1.798539866,221.0,15.0,0.0,0.09333,0.0316742,0.031096102,False,0.0938,228.0,1
6460.0,679.0,2024-09-07 00:00:00,experiential,carousel,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,93.0,7.0,6.0,106.0,1.766666667,1.142857143,0.098886227,10332.0,13216.0,1.279,6.71,0.184,-0.0622786,0.0,243.0,3.0,0.0,246.0,9.0,1.0,1.0,0.000871,9.7e-05,1.180666725,243.0,11.0,0.0,0.43089,0.382716,0.023519164,False,0.1363,336.0,1
6126.0,679.0,2025-01-02 00:00:00,experiential,image,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,57.0,12.0,5.0,74.0,1.233333333,2.166666667,0.001119457,9624.0,14270.0,1.483,7.57,0.314,0.143449475,0.0,166.0,11.0,1.0,178.0,1.0,0.0,0.0,0.000104,0.0,-0.398098621,166.0,1.0,0.0,0.41573,0.3433735,0.017248545,False,0.127,223.0,1
2411.0,679.0,2025-07-27 00:00:00,informational,image,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,16.0,7.0,4.0,27.0,0.45,1.6,-0.572072624,6870.0,12142.0,1.767,6.37,0.199,-0.240594045,0.0,88.0,11.0,2.0,101.0,1.0,0.0,2.0,0.000146,0.0,-0.065575847,88.0,3.0,0.0,0.26733,0.1818182,0.012809316,False,0.0906,104.0,1
8100.0,679.0,2024-10-26 00:00:00,promotional,carousel,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,31.0,3.0,0.0,34.0,0.566666667,4.0,-0.807424535,6649.0,15909.0,2.393,6.66,0.163,0.009059385,0.0,73.0,3.0,2.0,78.0,5.0,0.0,5.0,0.000752,0.0,0.793838735,73.0,10.0,0.0,0.4359,0.4246575,0.010979095,False,0.0877,104.0,1
4299.0,679.0,2024-08-04 00:00:00,experiential,image,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,66.0,9.0,10.0,85.0,1.416666667,0.909090909,0.155737315,15074.0,21342.0,1.416,5.66,0.069,0.071642354,0.0,118.0,3.0,6.0,127.0,2.0,0.0,0.0,0.000133,0.0,-0.158344658,118.0,2.0,0.0,0.66929,0.559322,0.007828048,False,0.1989,184.0,0
3790.0,679.0,2024-11-07 00:00:00,experiential,carousel,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,14.0,13.0,3.0,30.0,0.5,3.5,-0.368257955,8958.0,12120.0,1.353,6.11,0.193,-0.265722274,0.0,70.0,2.0,2.0,74.0,7.0,5.0,2.0,0.000781,0.000558,1.832844154,70.0,14.0,0.0,0.40541,0.2,0.007814244,False,0.1182,84.0,1
2671.0,679.0,2024-03-06 00:00:00,promotional,carousel,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,71.0,11.0,28.0,110.0,1.833333333,0.413793103,1.06459212,24769.0,24769.0,1.0,4.94,0.245,0.066346243,0.0,99.0,2.0,0.0,101.0,1.0,2.0,0.0,4e-05,8.1e-05,0.263300673,99.0,3.0,0.0,1.08911,0.7171717,0.003996932,False,0.3268,170.0,0
951.0,679.0,2025-04-08 00:00:00,experiential,video,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,204.0,22.0,1.0,227.0,3.783333333,11.5,1.379269353,51327.0,102116.0,1.99,6.22,0.308,1.395368652,1.0,204.0,2.0,0.0,206.0,1.0,0.0,1.0,1.9e-05,0.0,-0.188300109,204.0,2.0,0.0,1.10194,1.0,0.003974516,True,0.6773,408.0,0
5849.0,679.0,2025-11-10 00:00:00,informational,image,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,145.0,22.0,1.0,168.0,2.8,11.5,0.931857546,68175.0,105924.0,1.554,3.89,0.137,0.838693704,1.0,145.0,0.0,0.0,145.0,0.0,0.0,1.0,0.0,0.0,-0.598162216,145.0,1.0,0.0,1.15862,1.0,0.002126879,True,0.8996,290.0,0
1466.0,679.0,2025-03-22 00:00:00,experiential,video,75787.0,11.23568205,0.0,11.0,0.0,56.0,0.46,-0.78,10.46,158.0,10.32,60.0,101.0,36.0,3.0,140.0,2.333333333,9.25,1.297755709,72770.0,132668.0,1.823,5.29,0.272,1.393358654,1.0,101.0,3.0,0.0,104.0,1.0,1.0,0.0,1.4e-05,1.4e-05,0.019197873,101.0,2.0,0.0,1.34615,1.0,0.001387935,True,0.9602,202.0,0
760.0,377.0,2025-01-01 00:00:00,promotional,video,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,42.0,6.0,2.0,50.0,0.833333333,2.333333333,-0.505707531,2790.0,2991.0,1.072,7.38,0.095,-1.073752518,0.0,64.0,0.0,0.0,64.0,3.0,0.0,1.0,0.001075,0.0,0.221561998,64.0,4.0,0.0,0.78125,0.65625,0.022939068,False,0.0392,106.0,0
3999.0,377.0,2024-05-26 00:00:00,experiential,video,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,22.0,14.0,4.0,40.0,0.666666667,3.0,-0.220316779,9567.0,17480.0,1.827,6.6,0.183,0.091643833,0.0,171.0,6.0,0.0,177.0,1.0,1.0,6.0,0.000105,0.000105,0.608176758,171.0,8.0,0.0,0.22599,0.128655,0.017873942,False,0.1345,193.0,1
6161.0,377.0,2025-02-06 00:00:00,experiential,video,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,53.0,5.0,0.0,58.0,0.966666667,6.0,-0.553091202,5744.0,12598.0,2.193,6.32,0.108,-0.240605552,0.0,95.0,2.0,2.0,99.0,1.0,1.0,5.0,0.000174,0.000174,0.561519159,95.0,7.0,0.0,0.58586,0.5578947,0.016538997,False,0.0807,148.0,1
7788.0,377.0,2024-08-30 00:00:00,experiential,image,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,64.0,10.0,10.0,84.0,1.4,1.0,0.184321719,19362.0,27178.0,1.404,4.94,0.097,0.084109515,0.0,221.0,7.0,2.0,230.0,3.0,1.0,0.0,0.000155,5.2e-05,0.429059979,221.0,4.0,0.0,0.36522,0.2895928,0.01141411,False,0.2722,285.0,1
5231.0,377.0,2024-02-29 00:00:00,informational,video,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,140.0,6.0,4.0,150.0,2.5,1.4,0.324499591,13877.0,26126.0,1.883,5.61,0.207,0.187009625,0.0,140.0,0.0,0.0,140.0,4.0,0.0,1.0,0.000288,0.0,0.353508125,140.0,5.0,0.0,1.07143,1.0,0.010088636,True,0.1951,280.0,0
2569.0,377.0,2024-04-05 00:00:00,promotional,image,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,124.0,6.0,3.0,133.0,2.216666667,1.75,0.159643312,15536.0,30502.0,1.963,6.68,0.249,0.540418592,0.0,124.0,6.0,0.0,130.0,1.0,1.0,0.0,6.4e-05,6.4e-05,0.019197873,124.0,2.0,0.0,1.02308,1.0,0.007981462,True,0.2184,248.0,0
8085.0,377.0,2025-10-20 00:00:00,experiential,carousel,71134.0,11.1723207,0.0,7.0,0.0,86.0,0.29,-1.23,9.94,194.0,9.01,60.0,162.0,8.0,3.0,173.0,2.883333333,2.25,0.53530866,53729.0,73294.0,1.364,6.18,0.232,1.167342686,1.0,162.0,3.0,0.0,165.0,7.0,3.0,0.0,0.00013,5.6e-05,1.25621858,162.0,10.0,0.0,1.04848,1.0,0.003015131,True,0.7553,324.0,0
2805.0,374.0,2025-11-02 00:00:00,promotional,video,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,50.0,8.0,6.0,64.0,1.066666667,1.285714286,-0.183442659,5157.0,12340.0,2.393,7.03,0.093,-0.117316872,0.0,152.0,6.0,1.0,159.0,1.0,0.0,0.0,0.000194,0.0,-0.398098621,152.0,1.0,0.0,0.40252,0.3289474,0.029474501,False,0.0665,202.0,1
9321.0,374.0,2024-07-13 00:00:00,informational,image,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,78.0,2.0,11.0,91.0,1.516666667,0.25,-0.015995749,5570.0,7846.0,1.409,5.09,0.188,-0.856796167,0.0,129.0,5.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,129.0,0.0,0.0,0.6791,0.6046512,0.023159785,False,0.0718,207.0,0
9647.0,374.0,2025-01-04 00:00:00,experiential,image,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,7.0,14.0,2.0,23.0,0.383333333,5.0,-0.42111407,12564.0,25212.0,2.007,6.48,0.086,0.347176366,0.0,229.0,4.0,2.0,235.0,3.0,17.0,0.0,0.000239,0.001353,1.751858567,229.0,20.0,0.0,0.09787,0.0305677,0.018226679,False,0.1619,236.0,1
4515.0,374.0,2025-10-11 00:00:00,promotional,image,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,30.0,13.0,2.0,45.0,0.75,4.666666667,-0.290450203,9434.0,11418.0,1.21,5.64,0.188,-0.403198738,0.0,139.0,5.0,0.0,144.0,5.0,1.0,0.0,0.00053,0.000106,0.668813942,139.0,6.0,0.0,0.3125,0.2158273,0.014733941,False,0.1216,169.0,1
4935.0,374.0,2024-01-26 00:00:00,informational,video,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,100.0,2.0,1.0,103.0,1.716666667,1.5,-0.28440686,7744.0,13912.0,1.796,5.98,0.162,-0.220182237,0.0,100.0,2.0,2.0,104.0,0.0,0.0,3.0,0.0,0.0,-0.388363704,100.0,3.0,0.0,0.99038,1.0,0.012913223,True,0.0998,200.0,0
5733.0,374.0,2025-10-07 00:00:00,informational,video,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,116.0,13.0,22.0,151.0,2.516666667,0.608695652,1.232194645,52646.0,91425.0,1.737,5.51,0.25,1.158667486,1.0,366.0,2.0,2.0,370.0,0.0,2.0,1.0,0.0,3.8e-05,0.063237078,366.0,3.0,0.0,0.40811,0.3169399,0.006952095,False,0.6785,482.0,1
2240.0,374.0,2025-11-11 00:00:00,promotional,image,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,75.0,26.0,17.0,118.0,1.966666667,1.5,1.272421813,67490.0,81628.0,1.209,4.29,0.17,0.791462395,1.0,438.0,3.0,2.0,443.0,1.0,2.0,1.0,1.5e-05,3e-05,0.473099185,438.0,4.0,0.0,0.26637,0.1712329,0.00648985,False,0.8698,513.0,1
7314.0,374.0,2025-07-02 00:00:00,promotional,image,77596.0,11.25927116,1.0,8.0,0.0,82.0,0.33,-1.1,10.16,170.0,1.77,60.0,119.0,24.0,10.0,153.0,2.55,2.272727273,1.213913201,83110.0,127721.0,1.537,6.46,0.233,1.649594038,1.0,119.0,1.0,1.0,121.0,2.0,4.0,2.0,2.4e-05,4.8e-05,1.143110568,119.0,8.0,0.0,1.26446,1.0,0.001431837,True,1.0711,238.0,0
3602.0,630.0,2024-12-23 00:00:00,promotional,video,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,347.0,6.0,0.0,353.0,5.883333333,7.0,1.720135489,49656.0,104048.0,2.095,5.87,0.31,1.327916849,1.0,907.0,5.0,0.0,912.0,5.0,0.0,0.0,0.000101,0.0,0.251517449,907.0,5.0,0.0,0.38706,0.3825799,0.018265668,False,0.5592,1254.0,1
2624.0,630.0,2024-02-23 00:00:00,experiential,video,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,251.0,6.0,13.0,270.0,4.5,0.5,1.557958818,17547.0,33368.0,1.902,6.54,0.228,0.58535094,0.0,251.0,6.0,3.0,260.0,1.0,1.0,2.0,5.7e-05,5.7e-05,0.351720647,251.0,4.0,0.0,1.03846,1.0,0.01430444,True,0.1976,502.0,0
6895.0,630.0,2024-11-05 00:00:00,informational,image,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,114.0,2.0,2.0,118.0,1.966666667,1.0,-0.134717084,9216.0,12488.0,1.355,6.61,0.214,-0.135844814,0.0,114.0,0.0,1.0,115.0,2.0,0.0,2.0,0.000217,0.0,0.174178116,114.0,4.0,0.0,1.02609,1.0,0.012369792,True,0.1038,228.0,0
1720.0,630.0,2024-11-25 00:00:00,experiential,carousel,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,87.0,14.0,0.0,101.0,1.683333333,15.0,0.098497481,11610.0,23930.0,2.061,4.97,0.185,-0.049672337,0.0,120.0,4.0,2.0,126.0,1.0,4.0,1.0,8.6e-05,0.000345,0.780632343,120.0,6.0,0.0,0.80159,0.725,0.010335917,False,0.1307,207.0,0
5763.0,630.0,2024-09-22 00:00:00,informational,video,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,113.0,5.0,17.0,135.0,2.25,0.333333333,0.641816331,24467.0,72377.0,2.958,5.73,0.17,0.991166122,0.0,217.0,10.0,2.0,229.0,3.0,3.0,0.0,0.000123,0.000123,0.846356473,217.0,6.0,0.0,0.58952,0.5207373,0.008869089,False,0.2755,330.0,1
7233.0,630.0,2025-07-28 00:00:00,promotional,video,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,44.0,5.0,2.0,51.0,0.85,2.0,-0.534291935,10396.0,10396.0,1.0,4.97,0.11,-0.610258359,0.0,86.0,4.0,1.0,91.0,9.0,2.0,0.0,0.000866,0.000192,1.214971014,86.0,11.0,0.0,0.56044,0.5116279,0.008272412,False,0.1171,130.0,1
902.0,630.0,2025-08-23 00:00:00,informational,image,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,148.0,13.0,0.0,161.0,2.683333333,14.0,0.517324885,21193.0,35056.0,1.654,5.81,0.227,0.478588693,0.0,148.0,6.0,2.0,156.0,9.0,1.0,2.0,0.000425,4.7e-05,1.303390987,148.0,12.0,0.0,1.03205,1.0,0.006983438,True,0.2386,296.0,0
2480.0,630.0,2024-09-04 00:00:00,experiential,carousel,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,101.0,16.0,6.0,123.0,2.05,2.428571429,0.553310386,32164.0,51881.0,1.613,6.54,0.173,0.950162838,0.0,106.0,1.0,0.0,107.0,2.0,0.0,1.0,6.2e-05,0.0,0.051453854,106.0,3.0,0.0,1.14953,0.9528302,0.00329561,False,0.3622,207.0,0
2100.0,630.0,2024-11-22 00:00:00,informational,image,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,47.0,19.0,19.0,85.0,1.416666667,1.0,0.840882972,50702.0,70703.0,1.394,5.34,0.208,0.940782491,1.0,97.0,0.0,2.0,99.0,2.0,1.0,0.0,3.9e-05,2e-05,0.258951836,97.0,3.0,0.0,0.85859,0.4845361,0.00191314,False,0.5709,144.0,0
1024.0,630.0,2025-10-21 00:00:00,experiential,video,88804.0,11.39418697,1.0,10.0,0.0,61.0,0.42,-0.88,10.52,103.0,7.7,60.0,206.0,29.0,17.0,252.0,4.2,1.666666667,2.397080407,317749.0,439104.0,1.382,4.54,0.325,2.170728686,1.0,206.0,8.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,-0.807960728,206.0,0.0,0.0,1.17757,1.0,0.00064831,True,3.5781,412.0,0
662.0,204.0,2025-12-07 00:00:00,informational,carousel,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,15.0,16.0,2.0,33.0,0.55,5.666666667,-0.272946251,15477.0,17519.0,1.132,4.94,0.146,-0.229106304,0.0,406.0,0.0,0.0,406.0,0.0,0.0,4.0,0.0,0.0,-0.320823669,406.0,4.0,0.0,0.08128,0.0369458,0.026232474,False,0.1815,421.0,1
6974.0,204.0,2024-12-10 00:00:00,experiential,image,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,45.0,7.0,12.0,64.0,1.066666667,0.615384615,-0.00396424,5856.0,6529.0,1.115,6.74,0.274,-0.589784631,0.0,96.0,2.0,1.0,99.0,2.0,0.0,0.0,0.000342,0.0,-0.158344658,96.0,2.0,0.0,0.64646,0.46875,0.016393443,False,0.0687,141.0,1
8573.0,204.0,2025-04-25 00:00:00,informational,carousel,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,114.0,8.0,4.0,126.0,2.1,1.8,0.214836877,14063.0,19407.0,1.38,6.57,0.239,0.200923319,0.0,189.0,17.0,2.0,208.0,4.0,0.0,1.0,0.000284,0.0,0.353508125,189.0,5.0,0.0,0.60577,0.6031746,0.013439522,False,0.1649,303.0,1
3911.0,204.0,2024-07-27 00:00:00,experiential,video,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,150.0,30.0,2.0,182.0,3.033333333,10.33333333,1.363305309,30214.0,37739.0,1.249,5.0,0.279,0.375626051,0.0,308.0,3.0,4.0,315.0,1.0,6.0,1.0,3.3e-05,0.000199,0.983199256,308.0,8.0,0.0,0.57778,0.487013,0.01019395,False,0.3543,458.0,1
1179.0,204.0,2024-05-02 00:00:00,experiential,carousel,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,120.0,8.0,16.0,144.0,2.4,0.529411765,0.782627542,36041.0,45210.0,1.254,6.27,0.24,0.818228151,0.0,358.0,0.0,0.0,358.0,0.0,0.0,4.0,0.0,0.0,-0.320823669,358.0,4.0,0.0,0.40223,0.3351955,0.009933132,False,0.4226,478.0,1
7737.0,204.0,2024-06-06 00:00:00,informational,image,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,127.0,13.0,7.0,147.0,2.45,1.75,0.662746457,16230.0,29449.0,1.814,6.78,0.264,0.540173486,0.0,155.0,2.0,3.0,160.0,3.0,0.0,3.0,0.000185,0.0,0.43136051,155.0,6.0,0.0,0.91875,0.8193548,0.009550216,False,0.1903,282.0,0
4251.0,204.0,2025-09-15 00:00:00,experiential,image,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,13.0,7.0,2.0,22.0,0.366666667,2.666666667,-0.681870903,13652.0,25481.0,1.866,5.5,0.277,0.141620479,0.0,128.0,6.0,4.0,138.0,2.0,3.0,3.0,0.000146,0.00022,1.095845353,128.0,8.0,0.0,0.15942,0.1015625,0.009375916,False,0.1601,141.0,1
5984.0,204.0,2025-12-19 00:00:00,experiential,carousel,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,198.0,4.0,1.0,203.0,3.383333333,2.5,0.546253546,32111.0,60083.0,1.871,5.03,0.175,0.700160186,0.0,286.0,4.0,1.0,291.0,3.0,1.0,6.0,9.3e-05,3.1e-05,1.018038864,286.0,10.0,0.0,0.69759,0.6923077,0.008906605,False,0.3765,484.0,0
2406.0,204.0,2025-08-19 00:00:00,informational,video,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,57.0,4.0,3.0,64.0,1.066666667,1.25,-0.435936314,12220.0,20755.0,1.698,5.83,0.248,0.066949757,0.0,87.0,8.0,4.0,99.0,2.0,1.0,3.0,0.000164,8.2e-05,0.678548859,87.0,6.0,0.0,0.64646,0.6551724,0.007119476,False,0.1433,144.0,1
4946.0,204.0,2025-07-30 00:00:00,informational,carousel,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,96.0,8.0,1.0,105.0,1.75,4.5,-0.05223443,16725.0,34117.0,2.04,5.83,0.228,0.441788031,0.0,96.0,4.0,2.0,102.0,2.0,0.0,3.0,0.00012,0.0,0.261252366,96.0,5.0,0.0,1.02941,1.0,0.00573991,True,0.1961,192.0,0
5859.0,204.0,2024-02-25 00:00:00,informational,video,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,121.0,5.0,11.0,137.0,2.283333333,0.5,0.441336759,25087.0,60076.0,2.395,6.13,0.147,0.944237259,0.0,139.0,10.0,0.0,149.0,5.0,2.0,0.0,0.000199,8e-05,0.912916743,139.0,7.0,0.0,0.91946,0.8705036,0.005540718,False,0.2941,260.0,0
4327.0,204.0,2025-06-12 00:00:00,promotional,carousel,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,63.0,14.0,1.0,78.0,1.3,7.5,-0.039976279,16683.0,32768.0,1.964,2.59,0.199,-0.595084194,0.0,90.0,3.0,0.0,93.0,2.0,0.0,1.0,0.00012,0.0,0.051453854,90.0,3.0,0.0,0.83871,0.7,0.005394713,False,0.1956,153.0,0
7323.0,204.0,2025-07-05 00:00:00,experiential,image,85289.0,11.35380077,1.0,15.0,0.0,45.0,0.63,-0.47,10.88,98.0,7.0,60.0,160.0,18.0,18.0,196.0,3.266666667,1.0,1.610515163,39096.0,72720.0,1.86,4.8,0.233,0.790282531,0.0,201.0,4.0,0.0,205.0,2.0,1.0,2.0,5.1e-05,2.6e-05,0.59147461,201.0,5.0,0.0,0.9561,0.7960199,0.005141191,False,0.4584,361.0,0
